run_id,npz_name,source_kind,source_path,source_member,experiment,status,run_kind,timestamp_utc,sample_rate_hz_requested,sample_rate_hz_actual,sample_rate_error_hz,signal_frequency_hz,signal_frequency_measured_hz,fir_mode,power_tier_dbm,nblocks_requested,stale_blocks_dropped,nblocks_saved,nsamples,device_index,direct,gain_db,adc_mean_block_rms,adc_max,adc_min,adc_is_clipped,adc_passes_guard,guard_attempts,array_nblocks,array_nsamples
e1_sr3200000_f1669565_idx05_fir_alias_hack__pm30p0,e1_sr3200000_f1669565_idx05_fir_alias_hack__pm30p0.npz,tar,data/raw/e1.tar.gz,e1/e1_sr3200000_f1669565_idx05_fir_alias_hack__pm30p0.npz,E1,captured,power_tier_capture,2026-02-09T03:44:14.653132+00:00,3200000.0,3200000.0,0.0,1669565.2173913044,1669565.2173913044,alias_hack,-30.0,6,1,5,2048,0,True,0.0,18.56478577442767,28,-47,False,True,1,5,2048
e1_sr3200000_f1669565_idx05_fir_alias_hack__pm40p0,e1_sr3200000_f1669565_idx05_fir_alias_hack__pm40p0.npz,tar,data/raw/e1.tar.gz,e1/e1_sr3200000_f1669565_idx05_fir_alias_hack__pm40p0.npz,E1,captured_guard_fail,power_tier_capture,2026-02-09T03:44:12.598246+00:00,3200000.0,3200000.0,0.0,1669565.2173913044,1669565.2173913044,alias_hack,-40.0,6,1,5,2048,0,True,0.0,5.239990044301652,7,-10,False,False,3,5,2048
e1_sr3200000_f1669565_idx05_fir_alias_hack__pm50p0,e1_sr3200000_f1669565_idx05_fir_alias_hack__pm50p0.npz,tar,data/raw/e1.tar.gz,e1/e1_sr3200000_f1669565_idx05_fir_alias_hack__pm50p0.npz,E1,captured_guard_fail,power_tier_capture,2026-02-09T03:44:08.537920+00:00,3200000.0,3200000.0,0.0,1669565.2173913044,1669565.2173913044,alias_hack,-50.0,6,1,5,2048,0,True,0.0,1.7793995217583833,2,-4,False,False,3,5,2048
e1_sr3200000_f1669565_idx05_fir_default__pm10p0,e1_sr3200000_f1669565_idx05_fir_default__pm10p0.npz,tar,data/raw/e1.tar.gz,e1/e1_sr3200000_f1669565_idx05_fir_default__pm10p0.npz,E1,captured_guard_fail,power_tier_capture,2026-02-09T03:40:27.380443+00:00,3200000.0,3200000.0,0.0,1669565.2173913044,1669565.2173913044,default,-10.0,6,1,5,2048,0,True,0.0,8.146508472095894,17,-8,False,False,3,5,2048
e1_sr3200000_f1669565_idx05_fir_default__pp0p0,e1_sr3200000_f1669565_idx05_fir_default__pp0p0.npz,tar,data/raw/e1.tar.gz,e1/e1_sr3200000_f1669565_idx05_fir_default__pp0p0.npz,E1,captured,power_tier_capture,2026-02-09T03:40:29.321677+00:00,3200000.0,3200000.0,0.0,1669565.2173913044,1669565.2173913044,default,0.0,6,1,5,2048,0,True,0.0,19.209505085083993,33,4,False,True,1,5,2048
e1_sr3200000_f1669565_idx05_fir_default__pp10p0,e1_sr3200000_f1669565_idx05_fir_default__pp10p0.npz,tar,data/raw/e1.tar.gz,e1/e1_sr3200000_f1669565_idx05_fir_default__pp10p0.npz,E1,captured,power_tier_capture,2026-02-09T03:40:31.248399+00:00,3200000.0,3200000.0,0.0,1669565.2173913044,1669565.2173913044,default,10.0,6,1,5,2048,0,True,0.0,13.106197118064202,27,-6,False,True,1,5,2048
e1_sr3200000_f1947826_idx06_fir_alias_hack__pm30p0,e1_sr3200000_f1947826_idx06_fir_alias_hack__pm30p0.npz,tar,data/raw/e1.tar.gz,e1/e1_sr3200000_f1947826_idx06_fir_alias_hack__pm30p0.npz,E1,captured,power_tier_capture,2026-02-09T03:44:23.790201+00:00,3200000.0,3200000.0,0.0,1947826.086956522,1947826.086956522,alias_hack,-30.0,6,1,5,2048,0,True,0.0,49.414551692112624,76,-92,False,True,1,5,2048
e1_sr3200000_f1947826_idx06_fir_alias_hack__pm40p0,e1_sr3200000_f1947826_idx06_fir_alias_hack__pm40p0.npz,tar,data/raw/e1.tar.gz,e1/e1_sr3200000_f1947826_idx06_fir_alias_hack__pm40p0.npz,E1,captured,power_tier_capture,2026-02-09T03:44:21.753342+00:00,3200000.0,3200000.0,0.0,1947826.086956522,1947826.086956522,alias_hack,-40.0,6,1,5,2048,0,True,0.0,15.481151990807138,21,-24,False,True,1,5,2048
e1_sr3200000_f1947826_idx06_fir_alias_hack__pm50p0,e1_sr3200000_f1947826_idx06_fir_alias_hack__pm50p0.npz,tar,data/raw/e1.tar.gz,e1/e1_sr3200000_f1947826_idx06_fir_alias_hack__pm50p0.npz,E1,captured_guard_fail,power_tier_capture,2026-02-09T03:44:19.688589+00:00,3200000.0,3200000.0,0.0,1947826.086956522,1947826.086956522,alias_hack,-50.0,6,1,5,2048,0,True,0.0,4.863575111039061,7,-8,False,False,3,5,2048
e1_sr3200000_f1947826_idx06_fir_default__pm10p0,e1_sr3200000_f1947826_idx06_fir_default__pm10p0.npz,tar,data/raw/e1.tar.gz,e1/e1_sr3200000_f1947826_idx06_fir_default__pm10p0.npz,E1,captured_guard_fail,power_tier_capture,2026-02-09T03:40:35.956998+00:00,3200000.0,3200000.0,0.0,1947826.086956522,1947826.086956522,default,-10.0,6,1,5,2048,0,True,0.0,8.950902720686722,17,-12,False,False,3,5,2048
e1_sr3200000_f1947826_idx06_fir_default__pp0p0,e1_sr3200000_f1947826_idx06_fir_default__pp0p0.npz,tar,data/raw/e1.tar.gz,e1/e1_sr3200000_f1947826_idx06_fir_default__pp0p0.npz,E1,captured,power_tier_capture,2026-02-09T03:40:37.899130+00:00,3200000.0,3200000.0,0.0,1947826.086956522,1947826.086956522,default,0.0,6,1,5,2048,0,True,0.0,19.064797896216998,36,4,False,True,1,5,2048
e1_sr3200000_f1947826_idx06_fir_default__pp10p0,e1_sr3200000_f1947826_idx06_fir_default__pp10p0.npz,tar,data/raw/e1.tar.gz,e1/e1_sr3200000_f1947826_idx06_fir_default__pp10p0.npz,E1,captured,power_tier_capture,2026-02-09T03:40:39.823596+00:00,3200000.0,3200000.0,0.0,1947826.086956522,1947826.086956522,default,10.0,6,1,5,2048,0,True,0.0,12.658993426132874,27,-6,False,True,1,5,2048
e1_sr3200000_f2226087_idx07_fir_alias_hack__pm30p0,e1_sr3200000_f2226087_idx07_fir_alias_hack__pm30p0.npz,tar,data/raw/e1.tar.gz,e1/e1_sr3200000_f2226087_idx07_fir_alias_hack__pm30p0.npz,E1,captured,power_tier_capture,2026-02-09T03:44:32.928635+00:00,3200000.0,3200000.0,0.0,2226086.9565217393,2226086.9565217393,alias_hack,-30.0,6,1,5,2048,0,True,0.0,58.053070588133934,87,-103,False,True,1,5,2048
e1_sr3200000_f2226087_idx07_fir_alias_hack__pm40p0,e1_sr3200000_f2226087_idx07_fir_alias_hack__pm40p0.npz,tar,data/raw/e1.tar.gz,e1/e1_sr3200000_f2226087_idx07_fir_alias_hack__pm40p0.npz,E1,captured,power_tier_capture,2026-02-09T03:44:30.890060+00:00,3200000.0,3200000.0,0.0,2226086.9565217393,2226086.9565217393,alias_hack,-40.0,6,1,5,2048,0,True,0.0,18.403073369895893,25,-29,False,True,1,5,2048
e1_sr3200000_f2226087_idx07_fir_alias_hack__pm50p0,e1_sr3200000_f2226087_idx07_fir_alias_hack__pm50p0.npz,tar,data/raw/e1.tar.gz,e1/e1_sr3200000_f2226087_idx07_fir_alias_hack__pm50p0.npz,E1,captured_guard_fail,power_tier_capture,2026-02-09T03:44:28.853572+00:00,3200000.0,3200000.0,0.0,2226086.9565217393,2226086.9565217393,alias_hack,-50.0,6,1,5,2048,0,True,0.0,5.721894400422203,8,-10,False,False,3,5,2048
e1_sr3200000_f2226087_idx07_fir_default__pm10p0,e1_sr3200000_f2226087_idx07_fir_default__pm10p0.npz,tar,data/raw/e1.tar.gz,e1/e1_sr3200000_f2226087_idx07_fir_default__pm10p0.npz,E1,captured_guard_fail,power_tier_capture,2026-02-09T03:40:44.527970+00:00,3200000.0,3200000.0,0.0,2226086.9565217393,2226086.9565217393,default,-10.0,6,1,5,2048,0,True,0.0,4.554975589545058,9,-4,False,False,3,5,2048
e1_sr3200000_f2226087_idx07_fir_default__pp0p0,e1_sr3200000_f2226087_idx07_fir_default__pp0p0.npz,tar,data/raw/e1.tar.gz,e1/e1_sr3200000_f2226087_idx07_fir_default__pp0p0.npz,E1,captured,power_tier_capture,2026-02-09T03:40:46.452442+00:00,3200000.0,3200000.0,0.0,2226086.9565217393,2226086.9565217393,default,0.0,6,1,5,2048,0,True,0.0,17.403974544537927,20,7,False,True,1,5,2048
e1_sr3200000_f2226087_idx07_fir_default__pp10p0,e1_sr3200000_f2226087_idx07_fir_default__pp10p0.npz,tar,data/raw/e1.tar.gz,e1/e1_sr3200000_f2226087_idx07_fir_default__pp10p0.npz,E1,captured_guard_fail,power_tier_capture,2026-02-09T03:40:50.160774+00:00,3200000.0,3200000.0,0.0,2226086.9565217393,2226086.9565217393,default,10.0,6,1,5,2048,0,True,0.0,7.252165751396364,16,4,False,False,3,5,2048
e1_sr3200000_f2504348_idx08_fir_alias_hack__pm30p0,e1_sr3200000_f2504348_idx08_fir_alias_hack__pm30p0.npz,tar,data/raw/e1.tar.gz,e1/e1_sr3200000_f2504348_idx08_fir_alias_hack__pm30p0.npz,E1,captured,power_tier_capture,2026-02-09T03:44:42.060875+00:00,3200000.0,3200000.0,0.0,2504347.8260869565,2504347.8260869565,alias_hack,-30.0,6,1,5,2048,0,True,0.0,54.369275450215525,91,-91,False,True,1,5,2048
e1_sr3200000_f2504348_idx08_fir_alias_hack__pm40p0,e1_sr3200000_f2504348_idx08_fir_alias_hack__pm40p0.npz,tar,data/raw/e1.tar.gz,e1/e1_sr3200000_f2504348_idx08_fir_alias_hack__pm40p0.npz,E1,captured,power_tier_capture,2026-02-09T03:44:40.024017+00:00,3200000.0,3200000.0,0.0,2504347.8260869565,2504347.8260869565,alias_hack,-40.0,6,1,5,2048,0,True,0.0,17.031206552695334,25,-26,False,True,1,5,2048
e1_sr3200000_f2504348_idx08_fir_alias_hack__pm50p0,e1_sr3200000_f2504348_idx08_fir_alias_hack__pm50p0.npz,tar,data/raw/e1.tar.gz,e1/e1_sr3200000_f2504348_idx08_fir_alias_hack__pm50p0.npz,E1,captured_guard_fail,power_tier_capture,2026-02-09T03:44:37.984918+00:00,3200000.0,3200000.0,0.0,2504347.8260869565,2504347.8260869565,alias_hack,-50.0,6,1,5,2048,0,True,0.0,5.373893715764874,8,-9,False,False,3,5,2048
e1_sr3200000_f2504348_idx08_fir_default__pm10p0,e1_sr3200000_f2504348_idx08_fir_default__pm10p0.npz,tar,data/raw/e1.tar.gz,e1/e1_sr3200000_f2504348_idx08_fir_default__pm10p0.npz,E1,captured_guard_fail,power_tier_capture,2026-02-09T03:40:54.887506+00:00,3200000.0,3200000.0,0.0,2504347.8260869565,2504347.8260869565,default,-10.0,6,1,5,2048,0,True,0.0,4.918088665986043,9,-6,False,False,3,5,2048
e1_sr3200000_f2504348_idx08_fir_default__pp0p0,e1_sr3200000_f2504348_idx08_fir_default__pp0p0.npz,tar,data/raw/e1.tar.gz,e1/e1_sr3200000_f2504348_idx08_fir_default__pp0p0.npz,E1,captured,power_tier_capture,2026-02-09T03:40:56.811233+00:00,3200000.0,3200000.0,0.0,2504347.8260869565,2504347.8260869565,default,0.0,6,1,5,2048,0,True,0.0,18.03104141614014,24,9,False,True,1,5,2048
e1_sr3200000_f2504348_idx08_fir_default__pp10p0,e1_sr3200000_f2504348_idx08_fir_default__pp10p0.npz,tar,data/raw/e1.tar.gz,e1/e1_sr3200000_f2504348_idx08_fir_default__pp10p0.npz,E1,captured,power_tier_capture,2026-02-09T03:40:59.624503+00:00,3200000.0,3200000.0,0.0,2504347.8260869565,2504347.8260869565,default,10.0,6,1,5,2048,0,True,0.0,10.860552003562866,17,2,False,True,2,5,2048
e1_sr3200000_f2782609_idx09_fir_alias_hack__pm30p0,e1_sr3200000_f2782609_idx09_fir_alias_hack__pm30p0.npz,tar,data/raw/e1.tar.gz,e1/e1_sr3200000_f2782609_idx09_fir_alias_hack__pm30p0.npz,E1,captured,power_tier_capture,2026-02-09T03:44:51.216460+00:00,3200000.0,3200000.0,0.0,2782608.695652174,2782608.695652174,alias_hack,-30.0,6,1,5,2048,0,True,0.0,55.25050535963728,77,-75,False,True,1,5,2048
e1_sr3200000_f2782609_idx09_fir_alias_hack__pm40p0,e1_sr3200000_f2782609_idx09_fir_alias_hack__pm40p0.npz,tar,data/raw/e1.tar.gz,e1/e1_sr3200000_f2782609_idx09_fir_alias_hack__pm40p0.npz,E1,captured,power_tier_capture,2026-02-09T03:44:49.160635+00:00,3200000.0,3200000.0,0.0,2782608.695652174,2782608.695652174,alias_hack,-40.0,6,1,5,2048,0,True,0.0,17.460455680613606,26,-26,False,True,1,5,2048
e1_sr3200000_f2782609_idx09_fir_alias_hack__pm50p0,e1_sr3200000_f2782609_idx09_fir_alias_hack__pm50p0.npz,tar,data/raw/e1.tar.gz,e1/e1_sr3200000_f2782609_idx09_fir_alias_hack__pm50p0.npz,E1,captured_guard_fail,power_tier_capture,2026-02-09T03:44:47.102231+00:00,3200000.0,3200000.0,0.0,2782608.695652174,2782608.695652174,alias_hack,-50.0,6,1,5,2048,0,True,0.0,5.488095229417251,8,-9,False,False,3,5,2048
e1_sr3200000_f2782609_idx09_fir_default__pm10p0,e1_sr3200000_f2782609_idx09_fir_default__pm10p0.npz,tar,data/raw/e1.tar.gz,e1/e1_sr3200000_f2782609_idx09_fir_default__pm10p0.npz,E1,captured_guard_fail,power_tier_capture,2026-02-09T03:41:04.333352+00:00,3200000.0,3200000.0,0.0,2782608.695652174,2782608.695652174,default,-10.0,6,1,5,2048,0,True,0.0,6.074582823266285,15,-5,False,False,3,5,2048
e1_sr3200000_f2782609_idx09_fir_default__pp0p0,e1_sr3200000_f2782609_idx09_fir_default__pp0p0.npz,tar,data/raw/e1.tar.gz,e1/e1_sr3200000_f2782609_idx09_fir_default__pp0p0.npz,E1,captured,power_tier_capture,2026-02-09T03:41:06.276847+00:00,3200000.0,3200000.0,0.0,2782608.695652174,2782608.695652174,default,0.0,6,1,5,2048,0,True,0.0,16.593569377377587,23,8,False,True,1,5,2048
e1_sr3200000_f2782609_idx09_fir_default__pp10p0,e1_sr3200000_f2782609_idx09_fir_default__pp10p0.npz,tar,data/raw/e1.tar.gz,e1/e1_sr3200000_f2782609_idx09_fir_default__pp10p0.npz,E1,captured_guard_fail,power_tier_capture,2026-02-09T03:41:09.979664+00:00,3200000.0,3200000.0,0.0,2782608.695652174,2782608.695652174,default,10.0,6,1,5,2048,0,True,0.0,6.472661092714432,18,-5,False,False,3,5,2048
e1_sr3200000_f278261_idx00_fir_alias_hack__pm30p0,e1_sr3200000_f278261_idx00_fir_alias_hack__pm30p0.npz,tar,data/raw/e1.tar.gz,e1/e1_sr3200000_f278261_idx00_fir_alias_hack__pm30p0.npz,E1,captured,power_tier_capture,2026-02-09T03:43:24.952348+00:00,3200000.0,3200000.0,0.0,278260.8695652174,278260.8695652174,alias_hack,-30.0,6,1,5,2048,0,True,0.0,47.09728017264483,62,-63,False,True,1,5,2048
e1_sr3200000_f278261_idx00_fir_alias_hack__pm40p0,e1_sr3200000_f278261_idx00_fir_alias_hack__pm40p0.npz,tar,data/raw/e1.tar.gz,e1/e1_sr3200000_f278261_idx00_fir_alias_hack__pm40p0.npz,E1,captured,power_tier_capture,2026-02-09T03:43:22.915740+00:00,3200000.0,3200000.0,0.0,278260.8695652174,278260.8695652174,alias_hack,-40.0,6,1,5,2048,0,True,0.0,13.690586143267435,21,-21,False,True,1,5,2048
e1_sr3200000_f278261_idx00_fir_alias_hack__pm50p0,e1_sr3200000_f278261_idx00_fir_alias_hack__pm50p0.npz,tar,data/raw/e1.tar.gz,e1/e1_sr3200000_f278261_idx00_fir_alias_hack__pm50p0.npz,E1,captured_guard_fail,power_tier_capture,2026-02-09T03:43:20.861737+00:00,3200000.0,3200000.0,0.0,278260.8695652174,278260.8695652174,alias_hack,-50.0,6,1,5,2048,0,True,0.0,4.34189097636782,6,-7,False,False,3,5,2048
e1_sr3200000_f278261_idx00_fir_default__pm10p0,e1_sr3200000_f278261_idx00_fir_default__pm10p0.npz,tar,data/raw/e1.tar.gz,e1/e1_sr3200000_f278261_idx00_fir_default__pm10p0.npz,E1,captured,power_tier_capture,2026-02-09T03:39:51.599292+00:00,3200000.0,3200000.0,0.0,278260.8695652174,278260.8695652174,default,-10.0,6,1,5,2048,0,True,0.0,71.56355318410014,86,-87,False,True,1,5,2048
e1_sr3200000_f278261_idx00_fir_default__pp0p0,e1_sr3200000_f278261_idx00_fir_default__pp0p0.npz,tar,data/raw/e1.tar.gz,e1/e1_sr3200000_f278261_idx00_fir_default__pp0p0.npz,E1,captured,power_tier_capture,2026-02-09T03:39:53.538895+00:00,3200000.0,3200000.0,0.0,278260.8695652174,278260.8695652174,default,0.0,6,1,5,2048,0,True,0.0,71.53717544709235,86,-87,False,True,1,5,2048
e1_sr3200000_f278261_idx00_fir_default__pp10p0,e1_sr3200000_f278261_idx00_fir_default__pp10p0.npz,tar,data/raw/e1.tar.gz,e1/e1_sr3200000_f278261_idx00_fir_default__pp10p0.npz,E1,captured,power_tier_capture,2026-02-09T03:39:55.477388+00:00,3200000.0,3200000.0,0.0,278260.8695652174,278260.8695652174,default,10.0,6,1,5,2048,0,True,0.0,71.68381729278326,86,-87,False,True,1,5,2048
e1_sr3200000_f3060870_idx10_fir_alias_hack__pm30p0,e1_sr3200000_f3060870_idx10_fir_alias_hack__pm30p0.npz,tar,data/raw/e1.tar.gz,e1/e1_sr3200000_f3060870_idx10_fir_alias_hack__pm30p0.npz,E1,captured,power_tier_capture,2026-02-09T03:45:00.369269+00:00,3200000.0,3200000.0,0.0,3060869.5652173916,3060869.5652173916,alias_hack,-30.0,6,1,5,2048,0,True,0.0,62.31135628630485,91,-84,False,True,1,5,2048
e1_sr3200000_f3060870_idx10_fir_alias_hack__pm40p0,e1_sr3200000_f3060870_idx10_fir_alias_hack__pm40p0.npz,tar,data/raw/e1.tar.gz,e1/e1_sr3200000_f3060870_idx10_fir_alias_hack__pm40p0.npz,E1,captured,power_tier_capture,2026-02-09T03:44:58.312667+00:00,3200000.0,3200000.0,0.0,3060869.5652173916,3060869.5652173916,alias_hack,-40.0,6,1,5,2048,0,True,0.0,19.80896643219979,29,-30,False,True,1,5,2048
e1_sr3200000_f3060870_idx10_fir_alias_hack__pm50p0,e1_sr3200000_f3060870_idx10_fir_alias_hack__pm50p0.npz,tar,data/raw/e1.tar.gz,e1/e1_sr3200000_f3060870_idx10_fir_alias_hack__pm50p0.npz,E1,captured_guard_fail,power_tier_capture,2026-02-09T03:44:56.254813+00:00,3200000.0,3200000.0,0.0,3060869.5652173916,3060869.5652173916,alias_hack,-50.0,6,1,5,2048,0,True,0.0,6.22027833888926,9,-10,False,False,3,5,2048
e1_sr3200000_f3060870_idx10_fir_default__pm10p0,e1_sr3200000_f3060870_idx10_fir_default__pm10p0.npz,tar,data/raw/e1.tar.gz,e1/e1_sr3200000_f3060870_idx10_fir_default__pm10p0.npz,E1,captured_guard_fail,power_tier_capture,2026-02-09T03:41:14.689903+00:00,3200000.0,3200000.0,0.0,3060869.5652173916,3060869.5652173916,default,-10.0,6,1,5,2048,0,True,0.0,5.277718936140684,10,-4,False,False,3,5,2048
e1_sr3200000_f3060870_idx10_fir_default__pp0p0,e1_sr3200000_f3060870_idx10_fir_default__pp0p0.npz,tar,data/raw/e1.tar.gz,e1/e1_sr3200000_f3060870_idx10_fir_default__pp0p0.npz,E1,captured,power_tier_capture,2026-02-09T03:41:16.631616+00:00,3200000.0,3200000.0,0.0,3060869.5652173916,3060869.5652173916,default,0.0,6,1,5,2048,0,True,0.0,16.80824211231694,28,6,False,True,1,5,2048
e1_sr3200000_f3060870_idx10_fir_default__pp10p0,e1_sr3200000_f3060870_idx10_fir_default__pp10p0.npz,tar,data/raw/e1.tar.gz,e1/e1_sr3200000_f3060870_idx10_fir_default__pp10p0.npz,E1,captured_guard_fail,power_tier_capture,2026-02-09T03:41:20.358461+00:00,3200000.0,3200000.0,0.0,3060869.5652173916,3060869.5652173916,default,10.0,6,1,5,2048,0,True,0.0,5.159917539841577,10,-13,False,False,3,5,2048
e1_sr3200000_f3339130_idx11_fir_alias_hack__pm30p0,e1_sr3200000_f3339130_idx11_fir_alias_hack__pm30p0.npz,tar,data/raw/e1.tar.gz,e1/e1_sr3200000_f3339130_idx11_fir_alias_hack__pm30p0.npz,E1,captured,power_tier_capture,2026-02-09T03:45:09.513735+00:00,3200000.0,3200000.0,0.0,3339130.434782609,3339130.434782609,alias_hack,-30.0,6,1,5,2048,0,True,0.0,64.32378136903932,93,-86,False,True,1,5,2048
e1_sr3200000_f3339130_idx11_fir_alias_hack__pm40p0,e1_sr3200000_f3339130_idx11_fir_alias_hack__pm40p0.npz,tar,data/raw/e1.tar.gz,e1/e1_sr3200000_f3339130_idx11_fir_alias_hack__pm40p0.npz,E1,captured,power_tier_capture,2026-02-09T03:45:07.459640+00:00,3200000.0,3200000.0,0.0,3339130.434782609,3339130.434782609,alias_hack,-40.0,6,1,5,2048,0,True,0.0,20.498562913988355,30,-31,False,True,1,5,2048
e1_sr3200000_f3339130_idx11_fir_alias_hack__pm50p0,e1_sr3200000_f3339130_idx11_fir_alias_hack__pm50p0.npz,tar,data/raw/e1.tar.gz,e1/e1_sr3200000_f3339130_idx11_fir_alias_hack__pm50p0.npz,E1,captured_guard_fail,power_tier_capture,2026-02-09T03:45:05.421037+00:00,3200000.0,3200000.0,0.0,3339130.434782609,3339130.434782609,alias_hack,-50.0,6,1,5,2048,0,True,0.0,6.445238381404629,9,-11,False,False,3,5,2048
e1_sr3200000_f3339130_idx11_fir_default__pm10p0,e1_sr3200000_f3339130_idx11_fir_default__pm10p0.npz,tar,data/raw/e1.tar.gz,e1/e1_sr3200000_f3339130_idx11_fir_default__pm10p0.npz,E1,captured_guard_fail,power_tier_capture,2026-02-09T03:41:25.066063+00:00,3200000.0,3200000.0,0.0,3339130.434782609,3339130.434782609,default,-10.0,6,1,5,2048,0,True,0.0,5.231456375574721,14,-5,False,False,3,5,2048
e1_sr3200000_f3339130_idx11_fir_default__pp0p0,e1_sr3200000_f3339130_idx11_fir_default__pp0p0.npz,tar,data/raw/e1.tar.gz,e1/e1_sr3200000_f3339130_idx11_fir_default__pp0p0.npz,E1,captured,power_tier_capture,2026-02-09T03:41:27.007536+00:00,3200000.0,3200000.0,0.0,3339130.434782609,3339130.434782609,default,0.0,6,1,5,2048,0,True,0.0,15.978980052812668,27,6,False,True,1,5,2048
e1_sr3200000_f3339130_idx11_fir_default__pp10p0,e1_sr3200000_f3339130_idx11_fir_default__pp10p0.npz,tar,data/raw/e1.tar.gz,e1/e1_sr3200000_f3339130_idx11_fir_default__pp10p0.npz,E1,captured_guard_fail,power_tier_capture,2026-02-09T03:41:30.728615+00:00,3200000.0,3200000.0,0.0,3339130.434782609,3339130.434782609,default,10.0,6,1,5,2048,0,True,0.0,5.747284852875636,12,-11,False,False,3,5,2048
e1_sr3200000_f3617391_idx12_fir_alias_hack__pm30p0,e1_sr3200000_f3617391_idx12_fir_alias_hack__pm30p0.npz,tar,data/raw/e1.tar.gz,e1/e1_sr3200000_f3617391_idx12_fir_alias_hack__pm30p0.npz,E1,captured,power_tier_capture,2026-02-09T03:45:18.643818+00:00,3200000.0,3200000.0,0.0,3617391.304347826,3617391.304347826,alias_hack,-30.0,6,1,5,2048,0,True,0.0,57.509301644522715,87,-89,False,True,1,5,2048
e1_sr3200000_f3617391_idx12_fir_alias_hack__pm40p0,e1_sr3200000_f3617391_idx12_fir_alias_hack__pm40p0.npz,tar,data/raw/e1.tar.gz,e1/e1_sr3200000_f3617391_idx12_fir_alias_hack__pm40p0.npz,E1,captured,power_tier_capture,2026-02-09T03:45:16.606485+00:00,3200000.0,3200000.0,0.0,3617391.304347826,3617391.304347826,alias_hack,-40.0,6,1,5,2048,0,True,0.0,18.248782725027855,26,-29,False,True,1,5,2048
e1_sr3200000_f3617391_idx12_fir_alias_hack__pm50p0,e1_sr3200000_f3617391_idx12_fir_alias_hack__pm50p0.npz,tar,data/raw/e1.tar.gz,e1/e1_sr3200000_f3617391_idx12_fir_alias_hack__pm50p0.npz,E1,captured_guard_fail,power_tier_capture,2026-02-09T03:45:14.569126+00:00,3200000.0,3200000.0,0.0,3617391.304347826,3617391.304347826,alias_hack,-50.0,6,1,5,2048,0,True,0.0,5.777836190590257,9,-10,False,False,3,5,2048
e1_sr3200000_f3617391_idx12_fir_default__pm10p0,e1_sr3200000_f3617391_idx12_fir_default__pm10p0.npz,tar,data/raw/e1.tar.gz,e1/e1_sr3200000_f3617391_idx12_fir_default__pm10p0.npz,E1,captured_guard_fail,power_tier_capture,2026-02-09T03:41:35.435716+00:00,3200000.0,3200000.0,0.0,3617391.304347826,3617391.304347826,default,-10.0,6,1,5,2048,0,True,0.0,7.772565454952792,21,-1,False,False,3,5,2048
e1_sr3200000_f3617391_idx12_fir_default__pp0p0,e1_sr3200000_f3617391_idx12_fir_default__pp0p0.npz,tar,data/raw/e1.tar.gz,e1/e1_sr3200000_f3617391_idx12_fir_default__pp0p0.npz,E1,captured,power_tier_capture,2026-02-09T03:41:37.379573+00:00,3200000.0,3200000.0,0.0,3617391.304347826,3617391.304347826,default,0.0,6,1,5,2048,0,True,0.0,16.953860972050574,21,0,False,True,1,5,2048
e1_sr3200000_f3617391_idx12_fir_default__pp10p0,e1_sr3200000_f3617391_idx12_fir_default__pp10p0.npz,tar,data/raw/e1.tar.gz,e1/e1_sr3200000_f3617391_idx12_fir_default__pp10p0.npz,E1,captured_guard_fail,power_tier_capture,2026-02-09T03:41:41.102437+00:00,3200000.0,3200000.0,0.0,3617391.304347826,3617391.304347826,default,10.0,6,1,5,2048,0,True,0.0,1.4279351465335373,7,-2,False,False,3,5,2048
e1_sr3200000_f3895652_idx13_fir_alias_hack__pm30p0,e1_sr3200000_f3895652_idx13_fir_alias_hack__pm30p0.npz,tar,data/raw/e1.tar.gz,e1/e1_sr3200000_f3895652_idx13_fir_alias_hack__pm30p0.npz,E1,captured,power_tier_capture,2026-02-09T03:45:27.794891+00:00,3200000.0,3200000.0,0.0,3895652.173913044,3895652.173913044,alias_hack,-30.0,6,1,5,2048,0,True,0.0,45.77672488845543,77,-81,False,True,1,5,2048
e1_sr3200000_f3895652_idx13_fir_alias_hack__pm40p0,e1_sr3200000_f3895652_idx13_fir_alias_hack__pm40p0.npz,tar,data/raw/e1.tar.gz,e1/e1_sr3200000_f3895652_idx13_fir_alias_hack__pm40p0.npz,E1,captured,power_tier_capture,2026-02-09T03:45:25.757565+00:00,3200000.0,3200000.0,0.0,3895652.173913044,3895652.173913044,alias_hack,-40.0,6,1,5,2048,0,True,0.0,14.04185346330704,20,-22,False,True,1,5,2048
e1_sr3200000_f3895652_idx13_fir_alias_hack__pm50p0,e1_sr3200000_f3895652_idx13_fir_alias_hack__pm50p0.npz,tar,data/raw/e1.tar.gz,e1/e1_sr3200000_f3895652_idx13_fir_alias_hack__pm50p0.npz,E1,captured_guard_fail,power_tier_capture,2026-02-09T03:45:23.701816+00:00,3200000.0,3200000.0,0.0,3895652.173913044,3895652.173913044,alias_hack,-50.0,6,1,5,2048,0,True,0.0,4.42186923172847,7,-8,False,False,3,5,2048
