run_id,experiment,sample_rate_hz,center_frequency_hz,tones_hz,source_power_dbm,mixer_config,cable_config,n_samples,run_kind,status,n_blocks_saved,sample_rate_hz_requested,sample_rate_hz_actual,sample_rate_error_hz,qc_analysis_pass,qc_recommended_pass
e2_sr3200000_f48666_idx12_fir_default__pm30p0,E2,3200000.0,0.0,[48666.234979338624],-30.0,direct_sdr:default,siggen_to_sdr_direct,2048,bandpass_sweep_capture,captured,5,3200000.0,3200000.0,0.0,True,True
e2_sr3200000_f4916341_idx47_fir_default__pm30p0,E2,3200000.0,0.0,[4916341.200471748],-30.0,direct_sdr:default,siggen_to_sdr_direct,2048,bandpass_sweep_capture,captured_guard_fail,5,3200000.0,3200000.0,0.0,True,False
e2_sr3200000_f522480_idx30_fir_default__pm30p0,E2,3200000.0,0.0,[522479.64037601027],-30.0,direct_sdr:default,siggen_to_sdr_direct,2048,bandpass_sweep_capture,captured,5,3200000.0,3200000.0,0.0,True,True
e2_sr3200000_f55526_idx13_fir_default__pm30p0,E2,3200000.0,0.0,[55526.04334728653],-30.0,direct_sdr:default,siggen_to_sdr_direct,2048,bandpass_sweep_capture,captured,5,3200000.0,3200000.0,0.0,True,True
e2_sr3200000_f5609330_idx48_fir_default__pm30p0,E2,3200000.0,0.0,[5609330.056523614],-30.0,direct_sdr:default,siggen_to_sdr_direct,2048,bandpass_sweep_capture,captured_guard_fail,5,3200000.0,3200000.0,0.0,True,False
e2_sr3200000_f596126_idx31_fir_default__pm30p0,E2,3200000.0,0.0,[596126.3938315717],-30.0,direct_sdr:default,siggen_to_sdr_direct,2048,bandpass_sweep_capture,captured,5,3200000.0,3200000.0,0.0,True,True
e2_sr3200000_f63353_idx14_fir_default__pm30p0,E2,3200000.0,0.0,[63352.7843506631],-30.0,direct_sdr:default,siggen_to_sdr_direct,2048,bandpass_sweep_capture,captured,5,3200000.0,3200000.0,0.0,True,True
e2_sr3200000_f6400000_idx49_fir_default__pm30p0,E2,3200000.0,0.0,[6400000.0],-30.0,direct_sdr:default,siggen_to_sdr_direct,2048,bandpass_sweep_capture,captured_guard_fail,5,3200000.0,3200000.0,0.0,True,False
e2_sr3200000_f680154_idx32_fir_default__pm30p0,E2,3200000.0,0.0,[680154.1150328637],-30.0,direct_sdr:default,siggen_to_sdr_direct,2048,bandpass_sweep_capture,captured,5,3200000.0,3200000.0,0.0,True,True
e2_sr3200000_f72283_idx15_fir_default__pm30p0,E2,3200000.0,0.0,[72282.75315564635],-30.0,direct_sdr:default,siggen_to_sdr_direct,2048,bandpass_sweep_capture,captured,5,3200000.0,3200000.0,0.0,True,True
e2_sr3200000_f776026_idx33_fir_default__pm30p0,E2,3200000.0,0.0,[776026.0659199092],-30.0,direct_sdr:default,siggen_to_sdr_direct,2048,bandpass_sweep_capture,captured,5,3200000.0,3200000.0,0.0,True,True
e2_sr3200000_f82471_idx16_fir_default__pm30p0,E2,3200000.0,0.0,[82471.45657940471],-30.0,direct_sdr:default,siggen_to_sdr_direct,2048,bandpass_sweep_capture,captured,5,3200000.0,3200000.0,0.0,True,True
e2_sr3200000_f885412_idx34_fir_default__pm30p0,E2,3200000.0,0.0,[885411.7642999699],-30.0,direct_sdr:default,siggen_to_sdr_direct,2048,bandpass_sweep_capture,captured,5,3200000.0,3200000.0,0.0,True,True
e2_sr3200000_f94096_idx17_fir_default__pm30p0,E2,3200000.0,0.0,[94096.32109173918],-30.0,direct_sdr:default,siggen_to_sdr_direct,2048,bandpass_sweep_capture,captured,5,3200000.0,3200000.0,0.0,True,True
