run_id,f_true_hz,sample_rate_hz,predicted_alias_hz,measured_alias_hz,residual_hz,abs_residual_hz,uncertainty_hz,fir_mode,power_tier_dbm,status,adc_passes_guard,adc_is_clipped,qc_analysis_pass,qc_recommended_pass
e1_sr2400000_f4591304_idx21_fir_default__pm10p0,4591304.347826087,2400000.0,-208695.65217391308,-209296.875,-601.222826086916,601.222826086916,6397.192529979459,default,-10.0,captured,True,False,True,True
e1_sr2400000_f4591304_idx21_fir_default__pp0p0,4591304.347826087,2400000.0,-208695.65217391308,-209296.875,-601.222826086916,601.222826086916,4731.241227699926,default,0.0,captured,True,False,True,True
e1_sr2400000_f4591304_idx21_fir_default__pp10p0,4591304.347826087,2400000.0,-208695.65217391308,-210468.75,-1773.097826086916,1773.097826086916,5952.386765250138,default,10.0,captured,True,False,True,True
e1_sr2400000_f4800000_idx22_fir_alias_hack__pm30p0,4800000.0,2400000.0,0.0,-5156.25,-5156.25,5156.25,3939.3131985870964,alias_hack,-30.0,captured,True,False,True,True
e1_sr2400000_f4800000_idx22_fir_alias_hack__pm40p0,4800000.0,2400000.0,0.0,-3984.375,-3984.375,3984.375,1960.9219371892395,alias_hack,-40.0,captured_guard_fail,False,False,True,False
e1_sr2400000_f4800000_idx22_fir_alias_hack__pm50p0,4800000.0,2400000.0,0.0,-8437.5,-8437.5,8437.5,980.4609685946198,alias_hack,-50.0,captured_guard_fail,False,False,True,False
e1_sr2400000_f4800000_idx22_fir_default__pm10p0,4800000.0,2400000.0,0.0,-3984.375,-3984.375,3984.375,2430.0517210930925,default,-10.0,captured,True,False,True,True
e1_sr2400000_f4800000_idx22_fir_default__pp0p0,4800000.0,2400000.0,0.0,-5859.375,-5859.375,5859.375,2485.922277608956,default,0.0,captured,True,False,True,True
e1_sr2400000_f4800000_idx22_fir_default__pp10p0,4800000.0,2400000.0,0.0,-2578.125,-2578.125,2578.125,6701.239901013655,default,10.0,captured,True,False,True,True
e1_sr2400000_f626087_idx02_fir_alias_hack__pm30p0,626086.9565217391,2400000.0,626086.9565217393,625781.25,-305.7065217392519,305.7065217392519,0.0,alias_hack,-30.0,captured_guard_fail,False,True,True,False
e1_sr2400000_f626087_idx02_fir_alias_hack__pm40p0,626086.9565217391,2400000.0,626086.9565217393,625781.25,-305.7065217392519,305.7065217392519,0.0,alias_hack,-40.0,captured,True,False,True,True
e1_sr2400000_f626087_idx02_fir_alias_hack__pm50p0,626086.9565217391,2400000.0,626086.9565217393,625781.25,-305.7065217392519,305.7065217392519,0.0,alias_hack,-50.0,captured,True,False,True,True
e1_sr2400000_f626087_idx02_fir_default__pm10p0,626086.9565217391,2400000.0,626086.9565217393,625781.25,-305.7065217392519,305.7065217392519,0.0,default,-10.0,captured_guard_fail,False,True,True,False
e1_sr2400000_f626087_idx02_fir_default__pp0p0,626086.9565217391,2400000.0,626086.9565217393,625781.25,-305.7065217392519,305.7065217392519,0.0,default,0.0,captured_guard_fail,False,True,True,False
e1_sr2400000_f626087_idx02_fir_default__pp10p0,626086.9565217391,2400000.0,626086.9565217393,625781.25,-305.7065217392519,305.7065217392519,0.0,default,10.0,captured_guard_fail,False,True,True,False
e1_sr2400000_f834783_idx03_fir_alias_hack__pm30p0,834782.6086956522,2400000.0,834782.6086956523,834375.0,-407.6086956523359,407.6086956523359,0.0,alias_hack,-30.0,captured_guard_fail,False,True,True,False
e1_sr2400000_f834783_idx03_fir_alias_hack__pm40p0,834782.6086956522,2400000.0,834782.6086956523,834375.0,-407.6086956523359,407.6086956523359,0.0,alias_hack,-40.0,captured,True,False,True,True
e1_sr2400000_f834783_idx03_fir_alias_hack__pm50p0,834782.6086956522,2400000.0,834782.6086956523,834375.0,-407.6086956523359,407.6086956523359,0.0,alias_hack,-50.0,captured,True,False,True,True
e1_sr2400000_f834783_idx03_fir_default__pm10p0,834782.6086956522,2400000.0,834782.6086956523,834375.0,-407.6086956523359,407.6086956523359,0.0,default,-10.0,captured_guard_fail,False,True,True,False
e1_sr2400000_f834783_idx03_fir_default__pp0p0,834782.6086956522,2400000.0,834782.6086956523,834375.0,-407.6086956523359,407.6086956523359,0.0,default,0.0,captured_guard_fail,False,True,True,False
e1_sr2400000_f834783_idx03_fir_default__pp10p0,834782.6086956522,2400000.0,834782.6086956523,834375.0,-407.6086956523359,407.6086956523359,0.0,default,10.0,captured_guard_fail,False,True,True,False
e1_sr3200000_f1113043_idx03_fir_alias_hack__pm30p0,1113043.4782608696,3200000.0,1113043.4782608696,1112499.9999999998,-543.4782608698588,543.4782608698588,0.0,alias_hack,-30.0,captured,True,False,True,True
e1_sr3200000_f1113043_idx03_fir_alias_hack__pm40p0,1113043.4782608696,3200000.0,1113043.4782608696,1112499.9999999998,-543.4782608698588,543.4782608698588,0.0,alias_hack,-40.0,captured,True,False,True,True
e1_sr3200000_f1113043_idx03_fir_alias_hack__pm50p0,1113043.4782608696,3200000.0,1113043.4782608696,1112499.9999999998,-543.4782608698588,543.4782608698588,0.0,alias_hack,-50.0,captured_guard_fail,False,False,True,False
e1_sr3200000_f1113043_idx03_fir_default__pm10p0,1113043.4782608696,3200000.0,1113043.4782608696,1112499.9999999998,-543.4782608698588,543.4782608698588,0.0,default,-10.0,captured,True,False,True,True
e1_sr3200000_f1113043_idx03_fir_default__pp0p0,1113043.4782608696,3200000.0,1113043.4782608696,1112499.9999999998,-543.4782608698588,543.4782608698588,0.0,default,0.0,captured,True,False,True,True
e1_sr3200000_f1113043_idx03_fir_default__pp10p0,1113043.4782608696,3200000.0,1113043.4782608696,1112499.9999999998,-543.4782608698588,543.4782608698588,0.0,default,10.0,captured,True,False,True,True
e1_sr3200000_f1391304_idx04_fir_alias_hack__pm30p0,1391304.347826087,3200000.0,1391304.347826087,1390624.9999999998,-679.3478260871489,679.3478260871489,0.0,alias_hack,-30.0,captured,True,False,True,True
e1_sr3200000_f1391304_idx04_fir_alias_hack__pm40p0,1391304.347826087,3200000.0,1391304.347826087,1390624.9999999998,-679.3478260871489,679.3478260871489,0.0,alias_hack,-40.0,captured_guard_fail,False,False,True,False
e1_sr3200000_f1391304_idx04_fir_alias_hack__pm50p0,1391304.347826087,3200000.0,1391304.347826087,1390624.9999999998,-679.3478260871489,679.3478260871489,0.0,alias_hack,-50.0,captured_guard_fail,False,False,True,False
e1_sr3200000_f1391304_idx04_fir_default__pm10p0,1391304.347826087,3200000.0,1391304.347826087,1390624.9999999998,-679.3478260871489,679.3478260871489,0.0,default,-10.0,captured,True,False,True,True
e1_sr3200000_f1391304_idx04_fir_default__pp0p0,1391304.347826087,3200000.0,1391304.347826087,1390624.9999999998,-679.3478260871489,679.3478260871489,0.0,default,0.0,captured,True,False,True,True
e1_sr3200000_f1391304_idx04_fir_default__pp10p0,1391304.347826087,3200000.0,1391304.347826087,1390624.9999999998,-679.3478260871489,679.3478260871489,0.0,default,10.0,captured,True,False,True,True
e1_sr3200000_f1669565_idx05_fir_alias_hack__pm30p0,1669565.2173913044,3200000.0,-1530434.7826086953,-1529687.4999999998,747.2826086955611,747.2826086955611,0.0,alias_hack,-30.0,captured,True,False,True,True
e1_sr3200000_f1669565_idx05_fir_alias_hack__pm40p0,1669565.2173913044,3200000.0,-1530434.7826086953,-1529687.4999999998,747.2826086955611,747.2826086955611,0.0,alias_hack,-40.0,captured_guard_fail,False,False,True,False
e1_sr3200000_f1669565_idx05_fir_alias_hack__pm50p0,1669565.2173913044,3200000.0,-1530434.7826086953,-1529687.4999999998,747.2826086955611,747.2826086955611,0.0,alias_hack,-50.0,captured_guard_fail,False,False,True,False
e1_sr3200000_f1669565_idx05_fir_default__pm10p0,1669565.2173913044,3200000.0,-1530434.7826086953,-1529687.4999999998,747.2826086955611,747.2826086955611,0.0,default,-10.0,captured_guard_fail,False,False,True,False
e1_sr3200000_f1669565_idx05_fir_default__pp0p0,1669565.2173913044,3200000.0,-1530434.7826086953,-1529687.4999999998,747.2826086955611,747.2826086955611,0.0,default,0.0,captured,True,False,True,True
e1_sr3200000_f1669565_idx05_fir_default__pp10p0,1669565.2173913044,3200000.0,-1530434.7826086953,-1529687.4999999998,747.2826086955611,747.2826086955611,0.0,default,10.0,captured,True,False,True,True
e1_sr3200000_f1947826_idx06_fir_alias_hack__pm30p0,1947826.086956522,3200000.0,-1252173.913043478,-1251562.4999999998,611.413043478271,611.413043478271,0.0,alias_hack,-30.0,captured,True,False,True,True
e1_sr3200000_f1947826_idx06_fir_alias_hack__pm40p0,1947826.086956522,3200000.0,-1252173.913043478,-1251562.4999999998,611.413043478271,611.413043478271,0.0,alias_hack,-40.0,captured,True,False,True,True
e1_sr3200000_f1947826_idx06_fir_alias_hack__pm50p0,1947826.086956522,3200000.0,-1252173.913043478,-1251562.4999999998,611.413043478271,611.413043478271,0.0,alias_hack,-50.0,captured_guard_fail,False,False,True,False
e1_sr3200000_f1947826_idx06_fir_default__pm10p0,1947826.086956522,3200000.0,-1252173.913043478,-1251562.4999999998,611.413043478271,611.413043478271,0.0,default,-10.0,captured_guard_fail,False,False,True,False
e1_sr3200000_f1947826_idx06_fir_default__pp0p0,1947826.086956522,3200000.0,-1252173.913043478,-1251562.4999999998,611.413043478271,611.413043478271,0.0,default,0.0,captured,True,False,True,True
e1_sr3200000_f1947826_idx06_fir_default__pp10p0,1947826.086956522,3200000.0,-1252173.913043478,-1251562.4999999998,611.413043478271,611.413043478271,0.0,default,10.0,captured,True,False,True,True
e1_sr3200000_f2226087_idx07_fir_alias_hack__pm30p0,2226086.9565217393,3200000.0,-973913.0434782607,-973437.4999999998,475.5434782609809,475.5434782609809,1.3015628661377063e-10,alias_hack,-30.0,captured,True,False,True,True
e1_sr3200000_f2226087_idx07_fir_alias_hack__pm40p0,2226086.9565217393,3200000.0,-973913.0434782607,-973437.4999999998,475.5434782609809,475.5434782609809,1.3015628661377063e-10,alias_hack,-40.0,captured,True,False,True,True
e1_sr3200000_f2226087_idx07_fir_alias_hack__pm50p0,2226086.9565217393,3200000.0,-973913.0434782607,-973437.4999999998,475.5434782609809,475.5434782609809,1.3015628661377063e-10,alias_hack,-50.0,captured_guard_fail,False,False,True,False
e1_sr3200000_f2226087_idx07_fir_default__pm10p0,2226086.9565217393,3200000.0,-973913.0434782607,-973437.4999999998,475.5434782609809,475.5434782609809,1.3015628661377063e-10,default,-10.0,captured_guard_fail,False,False,True,False
e1_sr3200000_f2226087_idx07_fir_default__pp0p0,2226086.9565217393,3200000.0,-973913.0434782607,-973437.4999999998,475.5434782609809,475.5434782609809,1.3015628661377063e-10,default,0.0,captured,True,False,True,True
e1_sr3200000_f2226087_idx07_fir_default__pp10p0,2226086.9565217393,3200000.0,-973913.0434782607,-973437.4999999998,475.5434782609809,475.5434782609809,1.3015628661377063e-10,default,10.0,captured_guard_fail,False,False,True,False
e1_sr3200000_f2504348_idx08_fir_alias_hack__pm30p0,2504347.8260869565,3200000.0,-695652.1739130435,-695312.4999999999,339.67391304357443,339.67391304357443,0.0,alias_hack,-30.0,captured,True,False,True,True
e1_sr3200000_f2504348_idx08_fir_alias_hack__pm40p0,2504347.8260869565,3200000.0,-695652.1739130435,-695312.4999999999,339.67391304357443,339.67391304357443,0.0,alias_hack,-40.0,captured,True,False,True,True
e1_sr3200000_f2504348_idx08_fir_alias_hack__pm50p0,2504347.8260869565,3200000.0,-695652.1739130435,-695312.4999999999,339.67391304357443,339.67391304357443,0.0,alias_hack,-50.0,captured_guard_fail,False,False,True,False
e1_sr3200000_f2504348_idx08_fir_default__pm10p0,2504347.8260869565,3200000.0,-695652.1739130435,-695312.4999999999,339.67391304357443,339.67391304357443,0.0,default,-10.0,captured_guard_fail,False,False,True,False
e1_sr3200000_f2504348_idx08_fir_default__pp0p0,2504347.8260869565,3200000.0,-695652.1739130435,-695312.4999999999,339.67391304357443,339.67391304357443,0.0,default,0.0,captured,True,False,True,True
e1_sr3200000_f2504348_idx08_fir_default__pp10p0,2504347.8260869565,3200000.0,-695652.1739130435,-695312.4999999999,339.67391304357443,339.67391304357443,0.0,default,10.0,captured,True,False,True,True
e1_sr3200000_f2782609_idx09_fir_alias_hack__pm30p0,2782608.695652174,3200000.0,-417391.30434782617,-417187.49999999994,203.80434782622615,203.80434782622615,0.0,alias_hack,-30.0,captured,True,False,True,True
e1_sr3200000_f2782609_idx09_fir_alias_hack__pm40p0,2782608.695652174,3200000.0,-417391.30434782617,-417187.49999999994,203.80434782622615,203.80434782622615,0.0,alias_hack,-40.0,captured,True,False,True,True
e1_sr3200000_f2782609_idx09_fir_alias_hack__pm50p0,2782608.695652174,3200000.0,-417391.30434782617,-417187.49999999994,203.80434782622615,203.80434782622615,0.0,alias_hack,-50.0,captured_guard_fail,False,False,True,False
e1_sr3200000_f2782609_idx09_fir_default__pm10p0,2782608.695652174,3200000.0,-417391.30434782617,-417187.49999999994,203.80434782622615,203.80434782622615,0.0,default,-10.0,captured_guard_fail,False,False,True,False
e1_sr3200000_f2782609_idx09_fir_default__pp0p0,2782608.695652174,3200000.0,-417391.30434782617,-417187.49999999994,203.80434782622615,203.80434782622615,0.0,default,0.0,captured,True,False,True,True
e1_sr3200000_f2782609_idx09_fir_default__pp10p0,2782608.695652174,3200000.0,-417391.30434782617,-417187.49999999994,203.80434782622615,203.80434782622615,0.0,default,10.0,captured_guard_fail,False,False,True,False
e1_sr3200000_f278261_idx00_fir_alias_hack__pm30p0,278260.8695652174,3200000.0,278260.8695652173,278124.99999999994,-135.86956521734828,135.86956521734828,0.0,alias_hack,-30.0,captured,True,False,True,True
e1_sr3200000_f278261_idx00_fir_alias_hack__pm40p0,278260.8695652174,3200000.0,278260.8695652173,278124.99999999994,-135.86956521734828,135.86956521734828,0.0,alias_hack,-40.0,captured,True,False,True,True
e1_sr3200000_f278261_idx00_fir_alias_hack__pm50p0,278260.8695652174,3200000.0,278260.8695652173,278124.99999999994,-135.86956521734828,135.86956521734828,0.0,alias_hack,-50.0,captured_guard_fail,False,False,True,False
e1_sr3200000_f278261_idx00_fir_default__pm10p0,278260.8695652174,3200000.0,278260.8695652173,278124.99999999994,-135.86956521734828,135.86956521734828,0.0,default,-10.0,captured,True,False,True,True
e1_sr3200000_f278261_idx00_fir_default__pp0p0,278260.8695652174,3200000.0,278260.8695652173,278124.99999999994,-135.86956521734828,135.86956521734828,0.0,default,0.0,captured,True,False,True,True
e1_sr3200000_f278261_idx00_fir_default__pp10p0,278260.8695652174,3200000.0,278260.8695652173,278124.99999999994,-135.86956521734828,135.86956521734828,0.0,default,10.0,captured,True,False,True,True
e1_sr3200000_f3060870_idx10_fir_alias_hack__pm30p0,3060869.5652173916,3200000.0,-139130.4347826084,-139062.49999999997,67.93478260844131,67.93478260844131,0.0,alias_hack,-30.0,captured,True,False,True,True
e1_sr3200000_f3060870_idx10_fir_alias_hack__pm40p0,3060869.5652173916,3200000.0,-139130.4347826084,-139062.49999999997,67.93478260844131,67.93478260844131,0.0,alias_hack,-40.0,captured,True,False,True,True
e1_sr3200000_f3060870_idx10_fir_alias_hack__pm50p0,3060869.5652173916,3200000.0,-139130.4347826084,-139062.49999999997,67.93478260844131,67.93478260844131,0.0,alias_hack,-50.0,captured_guard_fail,False,False,True,False
e1_sr3200000_f3060870_idx10_fir_default__pm10p0,3060869.5652173916,3200000.0,-139130.4347826084,-139062.49999999997,67.93478260844131,67.93478260844131,0.0,default,-10.0,captured_guard_fail,False,False,True,False
e1_sr3200000_f3060870_idx10_fir_default__pp0p0,3060869.5652173916,3200000.0,-139130.4347826084,-139062.49999999997,67.93478260844131,67.93478260844131,0.0,default,0.0,captured,True,False,True,True
e1_sr3200000_f3060870_idx10_fir_default__pp10p0,3060869.5652173916,3200000.0,-139130.4347826084,-139062.49999999997,67.93478260844131,67.93478260844131,0.0,default,10.0,captured_guard_fail,False,False,True,False
e1_sr3200000_f3339130_idx11_fir_alias_hack__pm30p0,3339130.434782609,3200000.0,139130.43478260934,139062.49999999997,-67.93478260937263,67.93478260937263,0.0,alias_hack,-30.0,captured,True,False,True,True
e1_sr3200000_f3339130_idx11_fir_alias_hack__pm40p0,3339130.434782609,3200000.0,139130.43478260934,139062.49999999997,-67.93478260937263,67.93478260937263,0.0,alias_hack,-40.0,captured,True,False,True,True
e1_sr3200000_f3339130_idx11_fir_alias_hack__pm50p0,3339130.434782609,3200000.0,139130.43478260934,139062.49999999997,-67.93478260937263,67.93478260937263,0.0,alias_hack,-50.0,captured_guard_fail,False,False,True,False
e1_sr3200000_f3339130_idx11_fir_default__pm10p0,3339130.434782609,3200000.0,139130.43478260934,139062.49999999997,-67.93478260937263,67.93478260937263,0.0,default,-10.0,captured_guard_fail,False,False,True,False
e1_sr3200000_f3339130_idx11_fir_default__pp0p0,3339130.434782609,3200000.0,139130.43478260934,139062.49999999997,-67.93478260937263,67.93478260937263,0.0,default,0.0,captured,True,False,True,True
e1_sr3200000_f3339130_idx11_fir_default__pp10p0,3339130.434782609,3200000.0,139130.43478260934,139062.49999999997,-67.93478260937263,67.93478260937263,0.0,default,10.0,captured_guard_fail,False,False,True,False
e1_sr3200000_f3617391_idx12_fir_alias_hack__pm30p0,3617391.304347826,3200000.0,417391.30434782617,417187.49999999994,-203.80434782622615,203.80434782622615,0.0,alias_hack,-30.0,captured,True,False,True,True
e1_sr3200000_f3617391_idx12_fir_alias_hack__pm40p0,3617391.304347826,3200000.0,417391.30434782617,417187.49999999994,-203.80434782622615,203.80434782622615,0.0,alias_hack,-40.0,captured,True,False,True,True
e1_sr3200000_f3617391_idx12_fir_alias_hack__pm50p0,3617391.304347826,3200000.0,417391.30434782617,417187.49999999994,-203.80434782622615,203.80434782622615,0.0,alias_hack,-50.0,captured_guard_fail,False,False,True,False
e1_sr3200000_f3617391_idx12_fir_default__pm10p0,3617391.304347826,3200000.0,417391.30434782617,417187.49999999994,-203.80434782622615,203.80434782622615,0.0,default,-10.0,captured_guard_fail,False,False,True,False
e1_sr3200000_f3617391_idx12_fir_default__pp0p0,3617391.304347826,3200000.0,417391.30434782617,417187.49999999994,-203.80434782622615,203.80434782622615,0.0,default,0.0,captured,True,False,True,True
e1_sr3200000_f3617391_idx12_fir_default__pp10p0,3617391.304347826,3200000.0,417391.30434782617,417187.49999999994,-203.80434782622615,203.80434782622615,0.0,default,10.0,captured_guard_fail,False,False,True,False
e1_sr3200000_f3895652_idx13_fir_alias_hack__pm30p0,3895652.173913044,3200000.0,695652.1739130439,695312.4999999999,-339.6739130440401,339.6739130440401,0.0,alias_hack,-30.0,captured,True,False,True,True
e1_sr3200000_f3895652_idx13_fir_alias_hack__pm40p0,3895652.173913044,3200000.0,695652.1739130439,695312.4999999999,-339.6739130440401,339.6739130440401,0.0,alias_hack,-40.0,captured,True,False,True,True
e1_sr3200000_f3895652_idx13_fir_alias_hack__pm50p0,3895652.173913044,3200000.0,695652.1739130439,695312.4999999999,-339.6739130440401,339.6739130440401,0.0,alias_hack,-50.0,captured_guard_fail,False,False,True,False
e1_sr3200000_f3895652_idx13_fir_default__pm10p0,3895652.173913044,3200000.0,695652.1739130439,695312.4999999999,-339.6739130440401,339.6739130440401,0.0,default,-10.0,captured_guard_fail,False,False,True,False
e1_sr3200000_f3895652_idx13_fir_default__pp0p0,3895652.173913044,3200000.0,695652.1739130439,695312.4999999999,-339.6739130440401,339.6739130440401,0.0,default,0.0,captured,True,False,True,True
e1_sr3200000_f3895652_idx13_fir_default__pp10p0,3895652.173913044,3200000.0,695652.1739130439,695312.4999999999,-339.6739130440401,339.6739130440401,0.0,default,10.0,captured_guard_fail,False,False,True,False
e1_sr3200000_f4173913_idx14_fir_alias_hack__pm30p0,4173913.043478261,3200000.0,973913.0434782617,973437.4999999998,-475.54347826191224,475.54347826191224,1.3015628661377063e-10,alias_hack,-30.0,captured,True,False,True,True
e1_sr3200000_f4173913_idx14_fir_alias_hack__pm40p0,4173913.043478261,3200000.0,973913.0434782617,973437.4999999998,-475.54347826191224,475.54347826191224,1.3015628661377063e-10,alias_hack,-40.0,captured_guard_fail,False,False,True,False
e1_sr3200000_f4173913_idx14_fir_alias_hack__pm50p0,4173913.043478261,3200000.0,973913.0434782617,973437.4999999998,-475.54347826191224,475.54347826191224,1.3015628661377063e-10,alias_hack,-50.0,captured_guard_fail,False,False,True,False
e1_sr3200000_f4173913_idx14_fir_default__pm10p0,4173913.043478261,3200000.0,973913.0434782617,973437.4999999998,-475.54347826191224,475.54347826191224,1.3015628661377063e-10,default,-10.0,captured_guard_fail,False,False,True,False
e1_sr3200000_f4173913_idx14_fir_default__pp0p0,4173913.043478261,3200000.0,973913.0434782617,973437.4999999998,-475.54347826191224,475.54347826191224,1.3015628661377063e-10,default,0.0,captured,True,False,True,True
e1_sr3200000_f4173913_idx14_fir_default__pp10p0,4173913.043478261,3200000.0,973913.0434782617,973437.4999999998,-475.54347826191224,475.54347826191224,1.3015628661377063e-10,default,10.0,captured_guard_fail,False,False,True,False
e1_sr3200000_f4452174_idx15_fir_alias_hack__pm30p0,4452173.9130434785,3200000.0,1252173.9130434785,1251562.4999999998,-611.4130434787367,611.4130434787367,0.0,alias_hack,-30.0,captured,True,False,True,True
e1_sr3200000_f4452174_idx15_fir_alias_hack__pm40p0,4452173.9130434785,3200000.0,1252173.9130434785,1251562.4999999998,-611.4130434787367,611.4130434787367,0.0,alias_hack,-40.0,captured_guard_fail,False,False,True,False
e1_sr3200000_f4452174_idx15_fir_alias_hack__pm50p0,4452173.9130434785,3200000.0,1252173.9130434785,1251562.4999999998,-611.4130434787367,611.4130434787367,0.0,alias_hack,-50.0,captured_guard_fail,False,False,True,False
e1_sr3200000_f4452174_idx15_fir_default__pm10p0,4452173.9130434785,3200000.0,1252173.9130434785,1251562.4999999998,-611.4130434787367,611.4130434787367,0.0,default,-10.0,captured_guard_fail,False,False,True,False
e1_sr3200000_f4452174_idx15_fir_default__pp0p0,4452173.9130434785,3200000.0,1252173.9130434785,1251562.4999999998,-611.4130434787367,611.4130434787367,0.0,default,0.0,captured,True,False,True,True
e1_sr3200000_f4452174_idx15_fir_default__pp10p0,4452173.9130434785,3200000.0,1252173.9130434785,1251562.4999999998,-611.4130434787367,611.4130434787367,0.0,default,10.0,captured_guard_fail,False,False,True,False
e1_sr3200000_f4730435_idx16_fir_alias_hack__pm30p0,4730434.782608696,3200000.0,1530434.7826086963,1529687.4999999998,-747.2826086964924,747.2826086964924,0.0,alias_hack,-30.0,captured,True,False,True,True
e1_sr3200000_f4730435_idx16_fir_alias_hack__pm40p0,4730434.782608696,3200000.0,1530434.7826086963,1529687.4999999998,-747.2826086964924,747.2826086964924,0.0,alias_hack,-40.0,captured_guard_fail,False,False,True,False
e1_sr3200000_f4730435_idx16_fir_alias_hack__pm50p0,4730434.782608696,3200000.0,1530434.7826086963,1529687.4999999998,-747.2826086964924,747.2826086964924,0.0,alias_hack,-50.0,captured_guard_fail,False,False,True,False
e1_sr3200000_f4730435_idx16_fir_default__pm10p0,4730434.782608696,3200000.0,1530434.7826086963,1530624.9999999998,190.2173913035076,190.2173913035076,855.816496101822,default,-10.0,captured_guard_fail,False,False,True,False
e1_sr3200000_f4730435_idx16_fir_default__pp0p0,4730434.782608696,3200000.0,1530434.7826086963,1529999.9999999998,-434.7826086964924,434.7826086964924,698.7712429686843,default,0.0,captured,True,False,True,True
e1_sr3200000_f4730435_idx16_fir_default__pp10p0,4730434.782608696,3200000.0,1530434.7826086963,1529374.9999999998,-1059.7826086964924,1059.7826086964924,3387.4192794810624,default,10.0,captured_guard_fail,False,False,True,False
e1_sr3200000_f5008696_idx17_fir_alias_hack__pm30p0,5008695.652173913,3200000.0,-1391304.347826087,-1390624.9999999998,679.3478260871489,679.3478260871489,0.0,alias_hack,-30.0,captured,True,False,True,True
e1_sr3200000_f5008696_idx17_fir_alias_hack__pm40p0,5008695.652173913,3200000.0,-1391304.347826087,-1390624.9999999998,679.3478260871489,679.3478260871489,0.0,alias_hack,-40.0,captured_guard_fail,False,False,True,False
e1_sr3200000_f5008696_idx17_fir_alias_hack__pm50p0,5008695.652173913,3200000.0,-1391304.347826087,-1390624.9999999998,679.3478260871489,679.3478260871489,0.0,alias_hack,-50.0,captured_guard_fail,False,False,True,False
e1_sr3200000_f5008696_idx17_fir_default__pm10p0,5008695.652173913,3200000.0,-1391304.347826087,-1390624.9999999998,679.3478260871489,679.3478260871489,0.0,default,-10.0,captured_guard_fail,False,False,True,False
e1_sr3200000_f5008696_idx17_fir_default__pp0p0,5008695.652173913,3200000.0,-1391304.347826087,-1390624.9999999998,679.3478260871489,679.3478260871489,0.0,default,0.0,captured,True,False,True,True
e1_sr3200000_f5008696_idx17_fir_default__pp10p0,5008695.652173913,3200000.0,-1391304.347826087,-1390624.9999999998,679.3478260871489,679.3478260871489,0.0,default,10.0,captured_guard_fail,False,False,True,False
e1_sr3200000_f5286957_idx18_fir_alias_hack__pm30p0,5286956.521739131,3200000.0,-1113043.4782608692,-1112499.9999999998,543.4782608693931,543.4782608693931,0.0,alias_hack,-30.0,captured,True,False,True,True
e1_sr3200000_f5286957_idx18_fir_alias_hack__pm40p0,5286956.521739131,3200000.0,-1113043.4782608692,-1112499.9999999998,543.4782608693931,543.4782608693931,0.0,alias_hack,-40.0,captured_guard_fail,False,False,True,False
e1_sr3200000_f5286957_idx18_fir_alias_hack__pm50p0,5286956.521739131,3200000.0,-1113043.4782608692,-1112499.9999999998,543.4782608693931,543.4782608693931,0.0,alias_hack,-50.0,captured_guard_fail,False,False,True,False
e1_sr3200000_f5286957_idx18_fir_default__pm10p0,5286956.521739131,3200000.0,-1113043.4782608692,-1112499.9999999998,543.4782608693931,543.4782608693931,0.0,default,-10.0,captured_guard_fail,False,False,True,False
e1_sr3200000_f5286957_idx18_fir_default__pp0p0,5286956.521739131,3200000.0,-1113043.4782608692,-1112499.9999999998,543.4782608693931,543.4782608693931,0.0,default,0.0,captured,True,False,True,True
e1_sr3200000_f5286957_idx18_fir_default__pp10p0,5286956.521739131,3200000.0,-1113043.4782608692,-1112499.9999999998,543.4782608693931,543.4782608693931,0.0,default,10.0,captured_guard_fail,False,False,True,False
e1_sr3200000_f5565217_idx19_fir_alias_hack__pm30p0,5565217.391304348,3200000.0,-834782.6086956523,-834374.9999999999,407.6086956524523,407.6086956524523,0.0,alias_hack,-30.0,captured,True,False,True,True
e1_sr3200000_f5565217_idx19_fir_alias_hack__pm40p0,5565217.391304348,3200000.0,-834782.6086956523,-834374.9999999999,407.6086956524523,407.6086956524523,0.0,alias_hack,-40.0,captured,True,False,True,True
e1_sr3200000_f5565217_idx19_fir_alias_hack__pm50p0,5565217.391304348,3200000.0,-834782.6086956523,-834374.9999999999,407.6086956524523,407.6086956524523,0.0,alias_hack,-50.0,captured_guard_fail,False,False,True,False
e1_sr3200000_f5565217_idx19_fir_default__pm10p0,5565217.391304348,3200000.0,-834782.6086956523,-834374.9999999999,407.6086956524523,407.6086956524523,0.0,default,-10.0,captured,True,False,True,True
e1_sr3200000_f5565217_idx19_fir_default__pp0p0,5565217.391304348,3200000.0,-834782.6086956523,-834374.9999999999,407.6086956524523,407.6086956524523,0.0,default,0.0,captured,True,False,True,True
e1_sr3200000_f5565217_idx19_fir_default__pp10p0,5565217.391304348,3200000.0,-834782.6086956523,-834374.9999999999,407.6086956524523,407.6086956524523,0.0,default,10.0,captured,True,False,True,True
e1_sr3200000_f556522_idx01_fir_alias_hack__pm30p0,556521.7391304348,3200000.0,556521.7391304346,556249.9999999999,-271.73913043469656,271.73913043469656,0.0,alias_hack,-30.0,captured,True,False,True,True
e1_sr3200000_f556522_idx01_fir_alias_hack__pm40p0,556521.7391304348,3200000.0,556521.7391304346,556249.9999999999,-271.73913043469656,271.73913043469656,0.0,alias_hack,-40.0,captured,True,False,True,True
